alg	cnt	n	e	r	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
edlib	3333	3000	0.01			2.5789	0:00:02	7.61	19.55	1.36	1.77	0.00	0.00	79.53	2.53	ok
biwfa	3333	3000	0.01			0.0752	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok
sh	3333	3000	0.01	1	15	0.8516	0:00:00	7.11	13.97	1.12	1.77	0.00	0.00	0.00	0.48	ok	3333	3000	3000	0.00	SH	15	0	1	0	Zero	200	175	175	3235	3315	2972	0	0	174	171	1.11	0.25	0.11	0.08	0.09	0.00	0.08	27	24	199
csh	3333	3000	0.01	1	15	0.9304	0:00:00	7.09	14.00	1.19	1.84	0.00	0.00	0.00	0.49	ok	3333	3000	3000	0.00	CSH	15	0	1	0	Zero	200	175	175	3222	3300	2961	0	0	174	171	1.10	0.27	0.06	0.09	0.10	0.03	0.07	27	25	199
edlib	3333	3000	0.05			3.1050	0:00:03	7.45	19.55	1.36	1.78	0.00	0.00	82.15	3.04	ok
biwfa	3333	3000	0.05			0.3158	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok
sh	3333	3000	0.05	1	15	1.4222	0:00:01	10.31	21.41	3.06	4.07	0.00	0.00	35.73	1.00	ok	3333	3000	2999	0.00	SH	15	0	1	0	Zero	200	104	104	5611	6180	4649	5	55	102	92	2.06	0.42	0.10	0.07	0.25	0.00	0.10	132	95	198
csh	3333	3000	0.05	1	15	1.5709	0:00:01	10.20	21.41	2.98	4.04	0.00	0.00	64.94	1.51	ok	3333	3000	2999	0.00	CSH	15	0	1	0	Zero	200	104	104	5575	6138	4618	6	52	102	92	2.05	0.46	0.13	0.08	0.29	0.02	0.10	132	96	198
edlib	3333	3000	0.1			3.2407	0:00:03	6.95	19.55	1.54	1.95	0.00	0.00	79.01	3.05	ok
biwfa	3333	3000	0.1			0.9935	0:00:00	6.63	30.17	1.72	2.09	0.00	0.00	0.00	0.49	ok
sh	3333	3000	0.1	2	15	3.7307	0:00:03	7.61	14.57	1.65	2.33	0.00	0.00	81.74	3.54	ok	3333	3000	2999	0.00	SH	15	1	1	0	Zero	200	132	132	8447	9596	6487	40	218	138	96	3.20	1.11	0.29	0.51	0.49	0.00	0.11	255	212	333
csh	3333	3000	0.1	2	15	4.6741	0:00:04	7.70	14.66	1.78	2.46	0.00	0.00	86.85	4.55	ok	3333	3000	2999	0.00	CSH	15	1	1	0	Zero	200	375	375	8404	9539	6453	38	2562	136	0	3.18	1.39	0.31	0.56	0.72	0.07	0.11	255	214	335
edlib	3333	3000	0.15			3.4692	0:00:03	7.53	19.56	1.55	1.96	0.00	0.00	73.49	3.03	ok
biwfa	3333	3000	0.15			1.7855	0:00:01	7.03	30.17	1.87	2.23	0.00	0.00	57.14	1.51	ok
sh	3333	3000	0.15	2	15	16.7345	0:00:16	12.38	19.41	6.55	7.19	0.00	0.00	87.55	15.13	ok	3333	3000	3000	0.00	SH	15	1	1	0	Zero	200	93	93	46136	49721	27837	404	14568	120	59	16.57	5.01	1.90	0.49	4.38	0.00	0.14	368	277	373
csh	3333	3000	0.15	2	15	20.3781	0:00:20	9.94	16.83	4.02	4.64	0.00	0.00	72.23	15.21	ok	3333	3000	3000	0.00	CSH	15	1	1	0	Zero	200	228	228	45313	48857	27390	402	28352	119	0	16.29	6.10	2.16	0.50	5.47	0.12	0.13	368	279	373
edlib	1000	10000	0.01			4.1547	0:00:04	7.41	19.35	1.42	1.83	0.00	0.00	85.93	4.06	ok
biwfa	1000	10000	0.01			0.0869	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok
sh	1000	10000	0.01	1	15	0.7683	0:00:00	7.54	14.30	1.48	2.15	0.00	0.00	0.00	0.49	ok	1000	10000	10000	0.00	SH	15	0	1	0	Zero	666	585	585	10788	11057	9913	0	0	582	570	1.11	0.73	0.18	0.23	0.28	0.00	0.22	91	81	663
