alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh	synthetic	4	10000	0.01	0	9	0.0305	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9989	0.00	CSH	9	0	1	0	Zero	1111	1077	1077	10476	10728	9177	0	0	1025	958	1.07	1.97	0.09	0.61	0.84	0.27	0.52	90	84	1098
cp-sh+dt	synthetic	4	10000	0.01	0	9	0.0262	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9989	0.00	SH	9	0	1	0	Zero	1111	1032	1032	10177	10508	9977	0	0	1025	964	1.05	0.90	0.09	0.50	0.31	0.00	0.08	90	79	1060
cp-csh+dt	synthetic	4	10000	0.01	0	9	0.0275	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9989	0.00	CSH	9	0	1	0	Zero	1111	1077	1077	10166	10488	9975	0	0	1025	962	1.05	1.27	0.13	0.60	0.57	0.30	0.09	90	84	1098
cp-sh	synthetic	4	10000	0.02	0	9	0.0197	0:00:00	3.11	7.38	0.48	0.68	0.00	0.00	0.00	0.00	ok	4	10000	10002	0.00	SH	9	0	1	0	Zero	1111	961	961	11163	11711	9626	3	0	950	870	1.17	1.51	0.10	0.51	0.66	0.00	0.34	178	150	1058
cp-csh	synthetic	4	10000	0.02	0	9	0.0296	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10002	0.00	CSH	9	0	1	0	Zero	1111	1004	1004	11065	11589	9550	3	0	950	867	1.16	1.87	0.11	0.60	0.93	0.26	0.34	178	157	1099
cp-sh+dt	synthetic	4	10000	0.02	0	9	0.0261	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10002	0.00	SH	9	0	1	0	Zero	1111	961	961	10392	11061	9974	0	0	950	880	1.11	1.00	0.08	0.51	0.40	0.00	0.10	178	150	1058
cp-csh+dt	synthetic	4	10000	0.02	0	9	0.0364	0:00:00	0.01	1.34	0.03	0.03	0.00	0.00	0.00	0.00	ok	4	10000	10002	0.00	CSH	9	0	1	0	Zero	1111	1004	1004	10372	11026	9971	0	0	950	877	1.10	1.31	0.08	0.58	0.63	0.26	0.10	178	157	1099
cp-sh	synthetic	4	10000	0.04	0	9	0.0297	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9991	0.00	SH	9	0	1	0	Zero	1111	830	830	12662	13813	10573	9	14	806	716	1.38	1.90	0.09	0.44	0.85	0.00	0.61	357	281	1060
cp-csh	synthetic	4	10000	0.04	0	9	0.0308	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9991	0.00	CSH	9	0	1	0	Zero	1111	858	858	12427	13527	10400	8	13	806	702	1.35	2.20	0.11	0.52	1.12	0.25	0.56	357	296	1093
cp-sh+dt	synthetic	4	10000	0.04	0	9	0.0272	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9991	0.00	SH	9	0	1	0	Zero	1111	830	830	10901	12295	9976	0	7	805	729	1.23	1.16	0.07	0.44	0.61	0.00	0.12	357	281	1060
cp-csh+dt	synthetic	4	10000	0.04	0	9	0.0278	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9991	0.00	CSH	9	0	1	0	Zero	1111	858	858	10857	12221	9970	0	7	805	715	1.22	1.46	0.08	0.52	0.82	0.24	0.12	357	296	1093
cp-sh	synthetic	4	10000	0.06	0	9	0.0307	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	718	718	15052	16925	12079	20	51	688	583	1.69	2.07	0.10	0.42	1.24	0.00	0.41	523	393	1050
cp-csh	synthetic	4	10000	0.06	0	9	0.0319	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	751	751	14537	16317	11730	20	70	688	569	1.63	2.31	0.13	0.49	1.45	0.23	0.37	523	412	1090
cp-sh+dt	synthetic	4	10000	0.06	0	9	0.0294	0:00:00	3.04	7.38	0.46	0.65	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	718	718	11692	13838	10075	0	26	688	596	1.38	1.40	0.08	0.42	0.84	0.00	0.13	523	393	1050
cp-csh+dt	synthetic	4	10000	0.06	0	9	0.0292	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	751	751	11570	13658	10047	0	38	688	581	1.37	1.68	0.10	0.48	1.05	0.22	0.14	523	412	1090
cp-sh	synthetic	4	10000	0.08	0	9	0.0340	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	629	629	19845	22675	15025	42	481	595	482	2.27	2.94	0.21	0.40	2.00	0.00	0.54	688	482	1056
cp-csh	synthetic	4	10000	0.08	0	9	0.0351	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	652	652	18897	21600	14420	41	422	595	468	2.16	3.27	0.16	0.46	2.05	0.24	0.76	688	501	1088
cp-sh+dt	synthetic	4	10000	0.08	0	9	0.0290	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	629	629	13007	16018	10276	0	182	593	496	1.60	1.75	0.12	0.40	1.21	0.00	0.14	689	482	1054
cp-csh+dt	synthetic	4	10000	0.08	0	9	0.0303	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	652	652	12817	15758	10230	0	187	593	482	1.58	2.04	0.13	0.46	1.44	0.20	0.15	689	501	1086
cp-sh	synthetic	4	10000	0.1	0	9	0.0471	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10006	0.00	SH	9	0	1	0	Zero	1111	566	566	41658	46764	27224	132	3656	525	414	4.67	6.28	1.74	0.44	5.15	0.00	0.69	836	544	1047
cp-csh	synthetic	4	10000	0.1	0	9	0.0435	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10006	0.00	CSH	9	0	1	0	Zero	1111	590	590	32230	36648	22120	99	3183	525	394	3.66	5.38	0.82	0.47	4.35	0.26	0.56	836	574	1090
cp-sh+dt	synthetic	4	10000	0.1	0	9	0.0328	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10006	0.00	SH	9	0	1	0	Zero	1111	566	566	17440	21885	11298	0	1117	521	429	2.19	2.68	0.47	0.40	2.15	0.00	0.13	836	544	1043
cp-csh+dt	synthetic	4	10000	0.1	0	9	0.0330	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	10006	0.00	CSH	9	0	1	0	Zero	1111	590	590	15911	19999	10918	0	1194	521	408	2.00	2.80	0.28	0.45	2.19	0.22	0.16	836	574	1088
cp-sh	synthetic	4	10000	0.12	0	9	0.0925	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9999	0.00	SH	9	0	1	0	Zero	1111	489	489	100287	109612	58199	410	31870	452	331	10.96	17.30	5.07	0.38	16.14	0.00	0.77	993	622	1057
cp-csh	synthetic	4	10000	0.12	0	9	0.0786	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9999	0.00	CSH	9	0	1	0	Zero	1111	507	507	71608	79278	43278	298	20842	450	315	7.93	13.78	2.91	0.42	12.70	0.39	0.66	993	649	1092
cp-sh+dt	synthetic	4	10000	0.12	0	9	0.0441	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9999	0.00	SH	9	0	1	0	Zero	1111	489	489	27726	34738	13733	0	7711	443	343	3.47	5.40	1.01	0.40	4.85	0.00	0.15	993	622	1049
cp-csh+dt	synthetic	4	10000	0.12	0	9	0.0440	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9999	0.00	CSH	9	0	1	0	Zero	1111	507	507	22792	28796	12538	0	6270	444	326	2.88	4.90	0.58	0.45	4.30	0.25	0.15	993	649	1087
cp-sh	synthetic	4	10000	0.14	0	9	1.3244	0:00:01	52.16	63.25	44.78	45.78	0.00	0.00	36.98	0.96	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	432	432	1327028	1361662	628801	6161	366846	399	273	136.17	325.12	99.92	0.36	323.59	0.00	1.17	1150	678	1062
cp-csh	synthetic	4	10000	0.14	0	9	0.9072	0:00:00	31.22	42.43	23.90	24.89	0.00	0.00	0.00	0.46	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	449	449	825077	852108	398586	3897	320948	398	249	85.21	220.91	96.18	0.46	219.39	3.94	1.07	1150	715	1098
cp-sh+dt	synthetic	4	10000	0.14	0	9	0.2315	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	SH	9	0	1	0	Zero	1111	432	432	199251	241681	56824	0	42344	374	287	24.17	49.63	8.36	0.36	49.01	0.00	0.26	1150	678	1038
cp-csh+dt	synthetic	4	10000	0.14	0	9	0.1715	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	4	10000	9995	0.00	CSH	9	0	1	0	Zero	1111	449	449	131489	158996	39858	0	46023	374	263	15.90	37.14	12.55	0.41	36.50	0.99	0.23	1150	715	1080
cp-sh	synthetic	4	10000	0.16	0	9	4.4428	0:00:04	136.38	147.29	128.84	129.82	0.00	0.00	81.71	4.11	ok	4	10000	10005	0.00	SH	9	0	1	0	Zero	1111	375	375	4004326	4077656	1849402	19591	568072	346	232	407.56	1104.82	46.87	0.34	1103.01	0.00	1.46	1303	735	1070
cp-csh	synthetic	4	10000	0.16	0	9	4.2897	0:00:04	94.48	105.62	87.09	88.07	0.00	0.00	83.70	4.07	ok	4	10000	10005	0.00	CSH	9	0	1	0	Zero	1111	387	387	3497636	3565054	1618449	17281	619151	345	212	356.33	1066.20	115.93	0.38	1064.02	14.81	1.80	1303	770	1101
cp-sh+dt	synthetic	4	10000	0.16	0	9	0.6214	0:00:00	18.52	29.78	11.42	12.34	0.00	0.00	0.00	0.48	ok	4	10000	10005	0.00	SH	9	0	1	0	Zero	1111	375	375	536123	648762	141451	0	65730	324	245	64.84	149.23	17.48	0.35	148.54	0.00	0.34	1303	735	1049
cp-csh+dt	synthetic	4	10000	0.16	0	9	0.6272	0:00:00	27.10	38.20	19.82	20.76	0.00	0.00	0.00	0.49	ok	4	10000	10005	0.00	CSH	9	0	1	0	Zero	1111	387	387	465276	559835	123745	0	84480	324	223	55.96	151.10	24.12	0.37	150.41	2.99	0.32	1303	770	1086
cp-sh	synthetic	4	10000	0.18	0	9	6.1793	0:00:06	136.80	147.78	129.32	130.29	0.00	0.00	83.67	5.66	ok	4	10000	10002	0.00	SH	9	0	1	0	Zero	1111	323	323	5904386	6004929	2711956	29839	663542	293	173	600.37	1539.05	125.10	0.34	1537.20	0.00	1.51	1441	788	1074
cp-csh	synthetic	4	10000	0.18	0	9	6.3308	0:00:06	136.81	147.84	129.33	130.32	0.00	0.00	82.09	5.73	ok	4	10000	10002	0.00	CSH	9	0	1	0	Zero	1111	331	331	5489681	5585917	2522878	28490	708405	293	152	558.48	1578.07	166.04	0.35	1576.25	21.82	1.47	1441	824	1101
cp-sh+dt	synthetic	4	10000	0.18	0	9	0.9066	0:00:00	44.06	55.27	36.83	37.78	0.00	0.00	0.00	0.49	ok	4	10000	10002	0.00	SH	9	0	1	0	Zero	1111	323	323	850207	1038453	219388	0	87782	270	187	103.82	220.82	13.53	0.33	220.11	0.00	0.38	1441	788	1051
cp-csh+dt	synthetic	4	10000	0.18	0	9	1.0012	0:00:01	44.05	55.26	36.85	37.79	0.00	0.00	0.00	0.47	ok	4	10000	10002	0.00	CSH	9	0	1	0	Zero	1111	331	331	781407	948753	202088	0	111993	270	163	94.86	244.49	16.64	0.35	243.77	7.00	0.37	1441	824	1086
cp-sh	synthetic	4	10000	0.2	0	9	8.7605	0:00:08	220.16	315.63	212.85	213.77	0.00	0.00	88.12	8.21	ok	4	10000	9978	0.00	SH	9	0	1	0	Zero	1111	294	294	7941417	8070968	3640503	40436	680945	264	149	807.10	2183.22	68.59	0.32	2181.36	0.00	1.54	1572	816	1070
cp-csh	synthetic	4	10000	0.2	0	9	9.7922	0:00:09	220.23	275.59	212.75	213.68	0.00	0.00	89.36	9.22	ok	4	10000	9978	0.00	CSH	9	0	1	0	Zero	1111	305	305	7420102	7544842	3402817	38666	741758	264	132	754.48	2441.87	220.63	0.38	2439.93	30.44	1.56	1572	852	1101
cp-sh+dt	synthetic	4	10000	0.2	0	9	1.3360	0:00:01	44.19	55.27	36.81	37.71	0.00	0.00	38.93	1.00	ok	4	10000	9978	0.00	SH	9	0	1	0	Zero	1111	294	294	1227286	1510606	314032	0	98807	241	161	151.06	327.95	17.79	0.34	327.16	0.00	0.45	1572	816	1048
cp-csh+dt	synthetic	4	10000	0.2	0	9	1.4497	0:00:01	44.19	55.23	36.86	37.79	0.00	0.00	35.18	0.98	ok	4	10000	9978	0.00	CSH	9	0	1	0	Zero	1111	305	305	1135180	1387113	290844	0	127066	242	142	138.71	353.32	17.32	0.35	352.56	6.55	0.40	1572	852	1088
cp-sh	synthetic	4	10000	0.22	0	9	12.1665	0:00:12	220.47	231.45	213.03	213.96	0.00	0.00	93.04	11.81	ok	4	10000	10008	0.00	SH	9	0	1	0	Zero	1111	267	267	10427790	10593972	4765777	53926	687985	235	124	1058.47	3035.63	154.79	0.32	3033.68	0.00	1.63	1720	844	1072
cp-csh	synthetic	4	10000	0.22	0	9	13.0320	0:00:13	220.53	231.54	213.03	213.99	0.00	0.00	90.24	12.25	ok	4	10000	10008	0.00	CSH	9	0	1	0	Zero	1111	274	274	9995465	10158310	4569415	52797	766501	235	105	1014.94	3252.14	92.24	0.34	3250.06	39.56	1.74	1720	880	1100
cp-sh+dt	synthetic	4	10000	0.22	0	9	1.9462	0:00:01	44.23	55.39	36.89	37.85	0.00	0.00	52.19	1.51	ok	4	10000	10008	0.00	SH	9	0	1	0	Zero	1111	267	267	1723551	2143395	434487	0	110337	213	132	214.15	480.68	12.70	0.31	479.88	0.00	0.48	1720	844	1050
cp-csh+dt	synthetic	4	10000	0.22	0	9	2.3190	0:00:02	77.90	89.23	70.81	71.68	0.00	0.00	65.52	2.00	ok	4	10000	10008	0.00	CSH	9	0	1	0	Zero	1111	274	274	1638864	2023358	413571	0	138138	213	113	202.16	573.63	8.44	0.33	572.74	9.32	0.56	1720	880	1086
cp-sh	synthetic	4	10000	0.24	0	9	13.4442	0:00:13	220.31	231.30	212.88	213.81	0.00	0.00	91.93	12.85	ok	4	10000	9985	0.00	SH	9	0	1	0	Zero	1111	226	226	11938266	12126727	5446092	63012	583371	191	101	1212.67	3354.95	161.02	0.36	3352.90	0.00	1.68	1813	885	1069
cp-csh	synthetic	4	10000	0.24	0	9	14.3589	0:00:14	220.21	275.73	212.78	213.73	0.00	0.00	92.77	13.79	ok	4	10000	9985	0.00	CSH	9	0	1	0	Zero	1111	234	234	11396177	11580398	5200238	61357	690652	190	84	1158.04	3583.65	172.45	0.37	3581.41	50.65	1.88	1813	924	1101
cp-sh+dt	synthetic	4	10000	0.24	0	9	2.5314	0:00:02	78.18	89.30	70.91	71.80	0.00	0.00	59.65	1.99	ok	4	10000	9985	0.00	SH	9	0	1	0	Zero	1111	226	226	2062556	2573617	520685	0	95855	173	112	257.36	627.06	89.02	0.34	626.13	0.00	0.60	1813	885	1052
cp-csh+dt	synthetic	4	10000	0.24	0	9	2.6924	0:00:02	78.52	89.68	71.29	72.17	0.00	0.00	75.38	2.49	ok	4	10000	9985	0.00	CSH	9	0	1	0	Zero	1111	234	234	1955144	2421780	494000	0	139216	174	92	242.18	667.21	20.43	0.32	666.33	12.45	0.55	1813	924	1093
cp-sh	synthetic	4	10000	0.26	0	9	15.4989	0:00:15	433.62	567.37	426.16	427.16	0.00	0.00	93.68	15.00	ok	4	10000	9992	0.00	SH	9	0	1	0	Zero	1111	209	209	13742380	13957815	6265307	73140	599858	179	87	1395.78	3868.82	205.22	0.30	3866.88	0.00	1.63	1922	902	1074
cp-csh	synthetic	4	10000	0.26	0	9	16.3157	0:00:16	220.58	231.71	213.30	214.22	0.00	0.00	91.14	15.35	ok	4	10000	9992	0.00	CSH	9	0	1	0	Zero	1111	216	216	13282409	13494662	6056722	72354	651020	179	72	1349.47	4073.13	195.13	0.31	4071.07	59.81	1.74	1922	938	1101
cp-sh+dt	synthetic	4	10000	0.26	0	9	2.8014	0:00:02	78.28	89.31	70.80	71.75	0.00	0.00	73.91	2.55	ok	4	10000	9992	0.00	SH	9	0	1	0	Zero	1111	209	209	2509157	3156086	633175	0	100926	155	95	315.61	694.22	34.92	0.29	693.38	0.00	0.55	1922	902	1052
cp-csh+dt	synthetic	4	10000	0.26	0	9	3.0431	0:00:03	78.12	89.18	70.78	71.72	0.00	0.00	68.01	2.56	ok	4	10000	9992	0.00	CSH	9	0	1	0	Zero	1111	216	216	2412268	3013811	608998	0	127458	155	79	301.38	754.78	29.91	0.33	753.92	15.50	0.54	1922	938	1087
cp-sh	synthetic	4	10000	0.28	0	9	18.7498	0:00:18	388.10	399.21	380.68	381.64	0.00	0.00	79.79	15.45	ok	4	10000	9986	0.00	SH	9	0	1	0	Zero	1111	188	188	16137172	16389506	7362851	86279	544933	155	77	1638.95	4681.16	61.62	0.29	4679.24	0.00	1.63	2066	923	1072
cp-csh	synthetic	4	10000	0.28	0	9	19.8271	0:00:19	388.13	527.57	380.72	381.68	0.00	0.00	75.30	15.42	ok	4	10000	9986	0.00	CSH	9	0	1	0	Zero	1111	194	194	15765179	16017655	7194239	87174	620680	155	60	1601.77	4951.38	102.07	0.31	4949.42	68.04	1.65	2066	961	1102
cp-sh+dt	synthetic	4	10000	0.28	0	9	3.6481	0:00:03	112.18	123.31	104.95	105.80	0.00	0.00	69.90	3.05	ok	4	10000	9986	0.00	SH	9	0	1	0	Zero	1111	188	188	3136062	3977465	789531	0	94742	136	84	397.75	906.10	35.08	0.28	905.21	0.00	0.61	2066	923	1054
cp-csh+dt	synthetic	4	10000	0.28	0	9	4.1398	0:00:04	112.16	123.18	104.65	105.62	0.00	0.00	73.89	3.55	ok	4	10000	9986	0.00	CSH	9	0	1	0	Zero	1111	194	194	3048302	3836477	767644	0	133616	136	65	383.65	1029.16	34.10	0.30	1028.23	19.03	0.62	2066	961	1091
cp-sh	synthetic	4	10000	0.3	0	9	22.0188	0:00:22	536.00	567.17	528.66	529.60	0.00	0.00	68.35	15.53	ok	4	10000	10013	0.00	SH	9	0	1	0	Zero	1111	168	168	18928806	19224638	8650050	101838	537086	137	55	1919.82	5498.13	310.49	0.28	5496.16	0.00	1.68	2218	943	1074
cp-csh	synthetic	4	10000	0.3	0	9	23.4317	0:00:23	388.00	567.17	380.71	381.64	0.00	0.00	63.37	15.33	ok	4	10000	10013	0.00	CSH	9	0	1	0	Zero	1111	174	174	18477646	18772567	8444899	102380	587965	137	43	1874.68	5851.88	289.80	0.30	5849.86	72.98	1.72	2218	984	1102
cp-sh+dt	synthetic	4	10000	0.3	0	9	4.4902	0:00:04	112.50	123.50	105.15	106.06	0.00	0.00	79.49	4.06	ok	4	10000	10013	0.00	SH	9	0	1	0	Zero	1111	168	168	3897806	4984095	977076	0	97341	114	62	497.73	1116.64	61.01	0.28	1115.69	0.00	0.67	2218	943	1053
cp-csh+dt	synthetic	4	10000	0.3	0	9	5.6291	0:00:05	145.57	157.23	138.13	139.09	0.00	0.00	81.42	5.07	ok	4	10000	10013	0.00	CSH	9	0	1	0	Zero	1111	174	174	3790820	4813067	950618	0	131133	114	47	480.65	1401.18	159.84	0.34	1400.12	22.24	0.72	2218	984	1090
cp-sh	synthetic	4	10000	0.32	0	9	21.9654	0:00:21	388.18	527.69	380.88	381.79	0.00	0.00	68.83	15.61	ok	4	10000	9919	0.00	SH	9	0	1	0	Zero	1111	150	150	20160521	20474952	9202671	109887	519512	123	47	2047.50	5485.60	51.10	0.30	5483.64	0.00	1.66	2284	960	1080
