alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh	synthetic	3	10000	0.06	0	8	0.0362	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9967	0.00	CSH	8	0	1	0	Zero	1250	1049	1049	14123	15876	11205	23	85	821	569	1.59	3.79	0.13	0.83	2.41	0.71	0.55	529	415	1214
cp-sh+dt	synthetic	3	10000	0.06	0	8	0.0290	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9967	0.00	SH	8	0	1	0	Zero	1250	909	909	11817	14037	10070	0	74	820	626	1.40	1.58	0.12	0.55	0.91	0.00	0.12	529	341	1043
cp-csh+dt	synthetic	3	10000	0.06	0	8	0.0470	0:00:00	3.03	7.38	0.07	0.45	0.00	0.00	0.00	0.00	ok	3	10000	9967	0.00	CSH	8	0	1	0	Zero	1250	1049	1049	11511	13601	10001	0	56	820	582	1.36	3.72	0.14	1.12	2.37	0.91	0.23	529	415	1214
cp-sh	synthetic	3	10000	0.08	0	8	0.0333	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9991	0.00	SH	8	0	1	0	Zero	1250	821	821	21360	24450	15558	42	745	730	531	2.45	3.37	0.32	0.53	2.39	0.00	0.45	691	429	1055
cp-csh	synthetic	3	10000	0.08	0	8	0.0350	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9991	0.00	CSH	8	0	1	0	Zero	1250	942	942	17972	20603	13522	40	603	731	492	2.06	3.98	0.32	0.66	2.45	0.54	0.88	691	504	1215
cp-sh+dt	synthetic	3	10000	0.08	0	8	0.0295	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9991	0.00	SH	8	0	1	0	Zero	1250	821	821	13470	16645	10388	0	298	729	544	1.66	2.02	0.20	0.54	1.34	0.00	0.15	691	429	1054
cp-csh+dt	synthetic	3	10000	0.08	0	8	0.0401	0:00:00	0.01	1.34	0.03	0.03	0.00	0.00	0.00	0.00	ok	3	10000	9991	0.00	CSH	8	0	1	0	Zero	1250	942	942	12753	15686	10217	0	320	729	504	1.57	4.26	0.24	1.03	2.98	0.83	0.25	691	504	1214
cp-sh	synthetic	3	10000	0.1	0	8	0.0384	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10006	0.00	SH	8	0	1	0	Zero	1250	747	747	33154	37869	22178	106	3118	637	442	3.78	5.28	1.04	0.51	4.08	0.00	0.69	841	503	1054
cp-csh	synthetic	3	10000	0.1	0	8	0.0358	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10006	0.00	CSH	8	0	1	0	Zero	1250	851	851	22757	26377	16325	74	1849	637	382	2.64	4.44	0.31	0.59	3.39	0.59	0.46	841	595	1214
cp-sh+dt	synthetic	3	10000	0.1	0	8	0.0304	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10006	0.00	SH	8	0	1	0	Zero	1250	747	747	16117	20323	10943	0	1032	633	458	2.03	2.64	0.34	0.50	1.99	0.00	0.15	841	503	1050
